review_id,user_name,review_title,review_text,date,rating,label,source,country_code,bank_name
2b443d77-9b91-41b7-888b-06809cff17a1,بوعلي الخروصي,دون المستوى,تحديث فاااااااااااااااااااااااااااااشل وأعطال كثيره لا تعد ولا تحصى,2021-04-11T00:40:58-07:00,1,app_store,Apple App Store,om,Sohar International
bbb77609-c729-4754-8c63-dc5089a14234,Saif Mamari,Not working after the latest update!!!!,Please fix the problem,2021-04-10T07:25:16-07:00,1,app_store,Apple App Store,om,Sohar International
6c0f8610-9f49-416c-90c2-2cd195b5990b,abu zeyad alhatmi,اللغة,برنامج يحتاج الى دعم اللغة العربية,2021-04-09T10:24:01-07:00,1,app_store,Apple App Store,om,Sohar International
3715e190-3a4a-485a-8c38-e8955999ab7e,Mushrooom777,Poor performance,"The ok’d app was much user friendly, the néw is very bad and most of the features not working specially transfer money option on pending and call center not even able to help . Please go back to old app",2021-04-09T04:03:54-07:00,1,app_store,Apple App Store,om,Sohar International
8b31f5b3-6439-4406-975c-88606a56596c,back to the map,App update issues,The new app update doesn’t work!! Thinking about shifting to another bank.,2021-04-08T12:36:16-07:00,1,app_store,Apple App Store,om,Sohar International
1d388a68-d572-477a-9071-9f66a8cdcab1,kothuke,Indian remittance is not working👎,Bad service,2021-04-08T00:32:45-07:00,2,app_store,Apple App Store,om,Sohar International
8564a763-911b-4da9-bc69-6af62ae422af,Aldhahab_7,البرنامج لا يدعم اللغة العربية,"البرنامج لا يدعم اللغة العربية

لا يمكنني تغيير اللغة",2021-04-07T12:08:11-07:00,1,app_store,Apple App Store,om,Sohar International
cce4a232-5b97-4804-9858-ad6097c43fb9,saif als3idi,اخر تحديث,اخر تحديث مافيه إلا اللغه الانجليزيه بس,2021-04-06T22:13:13-07:00,2,app_store,Apple App Store,om,Sohar International
455ec992-386b-42f0-82e6-416f540d4074,برنامج رووورررعه,التحديثات الاخيرة 😞,صعب جدا في تحويله الى اللغه العربيه,2021-04-06T11:23:37-07:00,1,app_store,Apple App Store,om,Sohar International
86cca13c-8090-4b07-ad22-f2f9b3acd2eb,abooonioor,من جيد  إلى الاسواء اسوء بعد تغير اللغة من عربي الى انجليزي والنظام البرنامج,في جميع انواع هاتف  ايفون لايعمل ارجوه تحديث البرنامج,2021-04-06T09:03:03-07:00,1,app_store,Apple App Store,om,Sohar International
